participant_id,language_group,german_level,learning_duration,start_time,end_time,trial,sentence,condition,expected,response,response_time,correct,Complexité,Ambiguité
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,5,Wir geben sie die Schlüssel,simple_ambiguous,ungrammatical,grammatical,1960,False,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,6,sie steht jeden Tag um sechs Uhr auf,simple_non_ambiguous,grammatical,ungrammatical,6738,False,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,7,"Er kauft Blumen, bevor er geht nach Hause",complex_ambiguous,ungrammatical,ungrammatical,3405,True,complex,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,8,"Er ist müde, weil er hat spät ins Bett gegangen",complex_ambiguous,ungrammatical,ungrammatical,4048,True,complex,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,9,Wann kommst du in Berlin an?,simple_non_ambiguous,grammatical,grammatical,6707,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,10,Du räumst dein Zimmer auf,simple_non_ambiguous,grammatical,grammatical,6359,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,11,Ich kann nicht einschlafen,simple_non_ambiguous,grammatical,grammatical,7310,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,12,Langsam fährt das Auto die Straße entlang,simple_non_ambiguous,grammatical,grammatical,5069,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,13,Sie macht das Fenster auf,simple_non_ambiguous,grammatical,grammatical,5190,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,14,Er anruft mich jeden Sonntag,simple_ambiguous,ungrammatical,grammatical,2268,False,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,15,"Er schläft, da er müde ist.",complex_non_ambiguous,grammatical,grammatical,2854,True,complex,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,16,Ich aufstehe jeden Tag um sieben Uhr,simple_ambiguous,ungrammatical,grammatical,2973,False,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,17,Er bringt sie die Zeitung,simple_ambiguous,ungrammatical,grammatical,601,False,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,18,"Ich erkläre es, damit er es versteht",complex_non_ambiguous,grammatical,grammatical,3235,True,complex,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,19,Wir geben ihr die Schlüssel,simple_non_ambiguous,grammatical,grammatical,5663,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,20,Sie liebt er,simple_ambiguous,ungrammatical,grammatical,2810,False,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,21,"Er bleibt zu Hause, während seine arbeitet Frau",complex_ambiguous,ungrammatical,ungrammatical,4497,True,complex,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,22,Ich gebe ihm das Buch,simple_non_ambiguous,grammatical,grammatical,6310,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,23,"Ich gehe raus, obwohl das Wetter schlecht ist.",complex_non_ambiguous,grammatical,grammatical,1945,True,complex,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,24,Mach an das Licht!,simple_ambiguous,ungrammatical,ungrammatical,2434,True,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,25,"Ich verstehe, dass du mitkommen willst",complex_non_ambiguous,grammatical,grammatical,1920,True,complex,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,26,Er sieht mir,simple_ambiguous,ungrammatical,grammatical,3292,False,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,27,Ich höre euch,simple_non_ambiguous,grammatical,grammatical,5513,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,28,Den Ball jagt der Hund im Garten,simple_ambiguous,grammatical,ungrammatical,3650,False,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,29,"Wir fahren in Urlaub, nachdem wir haben gespart",complex_ambiguous,ungrammatical,ungrammatical,4664,True,complex,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,30,Ich höre dir,simple_ambiguous,ungrammatical,grammatical,3264,False,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,31,Er bringt ihnen die Zeitung,simple_non_ambiguous,grammatical,grammatical,5008,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,32,"Sie lernt Deutsch, seit sie wohnt in Berlin",complex_ambiguous,ungrammatical,ungrammatical,4005,True,complex,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,33,Sie aufmacht das Fenster,simple_ambiguous,ungrammatical,grammatical,2138,False,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,34,"Sie lachen, denn sie sind glücklich",complex_non_ambiguous,grammatical,ungrammatical,3969,False,complex,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,35,Im Park spielen die Kinder Fußball,simple_non_ambiguous,grammatical,ungrammatical,5884,False,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,36,Den Alien erschreckt das Kind,simple_ambiguous,grammatical,ungrammatical,4270,False,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,37,Sie zeigt mir den Weg,simple_non_ambiguous,grammatical,grammatical,6108,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,38,Er sieht mich,simple_non_ambiguous,grammatical,grammatical,4408,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,39,Den Kater jagt der Hund,simple_ambiguous,grammatical,ungrammatical,4412,False,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,40,Mach das Licht an,simple_non_ambiguous,grammatical,grammatical,4677,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,41,du aufräumst dein Zimmer.,simple_ambiguous,ungrammatical,ungrammatical,2843,True,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,42,"Ich rufe dich an, sobald ich habe Zeit",complex_ambiguous,ungrammatical,ungrammatical,5879,True,complex,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,43,Sie zeigt mich den Weg,simple_ambiguous,ungrammatical,grammatical,4764,False,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,44,Wann ankommst du in Berlin?,simple_ambiguous,ungrammatical,ungrammatical,4427,True,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,45,"Er trinkt, weil er Durst hat",complex_non_ambiguous,grammatical,grammatical,3510,True,complex,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,46,"Wir bleiben drinnen, falls es regnet heute",complex_non_ambiguous,ungrammatical,ungrammatical,2433,True,complex,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,47,Der Spielerin gibt das Kind den Ball,simple_ambiguous,grammatical,grammatical,3583,True,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,48,Er ruft mich jeden Sonntag an,simple_non_ambiguous,grammatical,grammatical,3865,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,49,Ich schenke dir eine Blume,simple_non_ambiguous,grammatical,grammatical,5507,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,50,Ich kann nicht schlafen ein.,simple_ambiguous,ungrammatical,ungrammatical,3549,True,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,51,Sie liebt ihn,simple_non_ambiguous,grammatical,ungrammatical,5593,False,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,52,Sie kommen morgen an,simple_non_ambiguous,grammatical,grammatical,5459,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,53,Die Großmutter hat die Schokolade gegessen,simple_non_ambiguous,grammatical,grammatical,5763,True,simple,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,54,Ich gebe er das Buch,simple_ambiguous,ungrammatical,ungrammatical,4823,True,simple,ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,55,"Wir wissen nicht, ob er bei der Prüfung betrogen hat.",complex_non_ambiguous,grammatical,ungrammatical,4011,False,complex,non_ambiguous
PMK8AKSSYB5P6,fr,B1,,2026-01-10T12:39:12.850Z,2026-01-10T12:48:33.142Z,56,Mit viel Freude hat die Großmutter die Schokolade gegessen,simple_non_ambiguous,grammatical,grammatical,5986,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,1,Den Kater jagt der Hund,simple_ambiguous,grammatical,grammatical,577,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,2,Die Großmutter hat die Schokolade gegessen,simple_non_ambiguous,grammatical,ungrammatical,356,False,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,3,Sie kommen morgen an,simple_non_ambiguous,grammatical,grammatical,1030,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,4,Er bringt ihnen die Zeitung,simple_non_ambiguous,grammatical,grammatical,540,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,5,Er ruft mich jeden Sonntag an,simple_non_ambiguous,grammatical,grammatical,1561,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,6,Mach an das Licht!,simple_ambiguous,ungrammatical,ungrammatical,1243,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,7,Wir geben sie die Schlüssel,simple_ambiguous,ungrammatical,ungrammatical,2021,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,8,"Er bleibt zu Hause, während seine arbeitet Frau",complex_ambiguous,ungrammatical,ungrammatical,2408,True,complex,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,9,"Er trinkt, weil er Durst hat",complex_non_ambiguous,grammatical,grammatical,7255,True,complex,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,10,Den Alien erschreckt das Kind,simple_ambiguous,grammatical,grammatical,2409,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,11,"Er ist müde, weil er hat spät ins Bett gegangen",complex_ambiguous,ungrammatical,ungrammatical,3007,True,complex,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,12,Ich kann nicht einschlafen,simple_non_ambiguous,grammatical,grammatical,1949,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,13,Ich gebe er das Buch,simple_ambiguous,ungrammatical,ungrammatical,3114,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,14,Wann ankommst du in Berlin?,simple_ambiguous,ungrammatical,ungrammatical,3099,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,15,"Ihr seid eingeladen, wenn Ihr Zeit habt",complex_non_ambiguous,grammatical,grammatical,7956,True,complex,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,16,Wir geben ihr die Schlüssel,simple_non_ambiguous,grammatical,grammatical,1472,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,17,Ich höre dir,simple_ambiguous,ungrammatical,ungrammatical,3643,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,18,"Ich verstehe, dass du mitkommen willst",complex_non_ambiguous,grammatical,grammatical,5534,True,complex,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,19,Sie macht das Fenster auf,simple_non_ambiguous,grammatical,grammatical,613,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,20,Du räumst dein Zimmer auf,simple_non_ambiguous,grammatical,grammatical,2916,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,21,Er bringt sie die Zeitung,simple_ambiguous,ungrammatical,ungrammatical,4237,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,22,Er sieht mich,simple_non_ambiguous,grammatical,grammatical,1368,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,23,"Sie lernt Deutsch, seit sie wohnt in Berlin",complex_ambiguous,ungrammatical,ungrammatical,3584,True,complex,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,24,Er anruft mich jeden Sonntag,simple_ambiguous,ungrammatical,ungrammatical,3965,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,25,"Wir fahren in Urlaub, nachdem wir haben gespart",complex_ambiguous,ungrammatical,ungrammatical,2255,True,complex,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,26,Sie ankommen morgen,simple_ambiguous,ungrammatical,ungrammatical,4124,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,27,"Er schläft, da er müde ist.",complex_non_ambiguous,grammatical,ungrammatical,7745,False,complex,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,28,Ich kann nicht schlafen ein.,simple_ambiguous,ungrammatical,ungrammatical,5022,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,29,Sie zeigt mir den Weg,simple_non_ambiguous,grammatical,grammatical,2338,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,30,Sie liebt ihn,simple_non_ambiguous,grammatical,grammatical,2967,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,31,du aufräumst dein Zimmer.,simple_ambiguous,ungrammatical,ungrammatical,5319,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,32,Den Ball jagt der Hund im Garten,simple_ambiguous,grammatical,grammatical,5308,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,33,Sie aufmacht das Fenster,simple_ambiguous,ungrammatical,ungrammatical,5707,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,34,Der Spielerin gibt das Kind den Ball,simple_ambiguous,grammatical,grammatical,5776,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,35,"Sie lachen, denn sie sind glücklich",complex_non_ambiguous,grammatical,grammatical,5728,True,complex,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,36,Langsam fährt das Auto die Straße entlang,simple_non_ambiguous,grammatical,grammatical,3591,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,37,Sie zeigt mich den Weg,simple_ambiguous,ungrammatical,ungrammatical,4437,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,38,Ich höre euch,simple_non_ambiguous,grammatical,grammatical,3936,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,39,Mach das Licht an,simple_non_ambiguous,grammatical,grammatical,3485,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,40,"Wir bleiben drinnen, falls es regnet heute",complex_non_ambiguous,ungrammatical,ungrammatical,4911,True,complex,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,41,Ich aufstehe jeden Tag um sieben Uhr,simple_ambiguous,ungrammatical,grammatical,4801,False,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,42,Er sieht mir,simple_ambiguous,ungrammatical,ungrammatical,5924,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,43,Im Park spielen die Kinder Fußball,simple_non_ambiguous,grammatical,grammatical,2825,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,44,"Ich gehe raus, obwohl das Wetter schlecht ist.",complex_non_ambiguous,grammatical,grammatical,5182,True,complex,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,45,sie steht jeden Tag um sechs Uhr auf,simple_non_ambiguous,grammatical,ungrammatical,4732,False,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,46,"Sie kommt nicht, da sie ist sehr krank",complex_ambiguous,ungrammatical,ungrammatical,4017,True,complex,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,47,"Ich erkläre es, damit er es versteht",complex_non_ambiguous,grammatical,grammatical,6042,True,complex,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,48,Mit viel Freude hat die Großmutter die Schokolade gegessen,simple_non_ambiguous,grammatical,grammatical,3171,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,49,Ich schenke dir eine Blume,simple_non_ambiguous,grammatical,grammatical,4086,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,50,"Wir wissen nicht, ob er bei der Prüfung betrogen hat.",complex_non_ambiguous,grammatical,grammatical,4798,True,complex,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,51,Ich schenke dich eine Blume,simple_ambiguous,ungrammatical,ungrammatical,5991,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,52,Sie liebt er,simple_ambiguous,ungrammatical,ungrammatical,4323,True,simple,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,53,Ich gebe ihm das Buch,simple_non_ambiguous,grammatical,grammatical,4931,True,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,54,"Ich rufe dich an, sobald ich habe Zeit",complex_ambiguous,ungrammatical,grammatical,4465,False,complex,ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,55,Wann kommst du in Berlin an?,simple_non_ambiguous,grammatical,ungrammatical,3237,False,simple,non_ambiguous
PMK8AKST0CKHM,fr,B1,,2026-01-10T12:39:12.852Z,2026-01-10T12:48:03.850Z,56,"Er kauft Blumen, bevor er geht nach Hause",complex_ambiguous,ungrammatical,ungrammatical,3530,True,complex,ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,1,Ich höre dir,simple_ambiguous,ungrammatical,ungrammatical,3931,True,simple,ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,2,Mach das Licht an,simple_non_ambiguous,grammatical,grammatical,6253,True,simple,non_ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,3,Den Ball jagt der Hund im Garten,simple_ambiguous,grammatical,grammatical,3400,True,simple,ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,4,Ich kann nicht einschlafen,simple_non_ambiguous,grammatical,grammatical,4996,True,simple,non_ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,5,Ich schenke dir eine Blume,simple_non_ambiguous,grammatical,ungrammatical,4813,False,simple,non_ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,6,"Wir bleiben drinnen, falls es regnet heute",complex_non_ambiguous,ungrammatical,grammatical,1152,False,complex,non_ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,7,Sie liebt ihn,simple_non_ambiguous,grammatical,grammatical,4257,True,simple,non_ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,8,Mach an das Licht!,simple_ambiguous,ungrammatical,grammatical,2834,False,simple,ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,9,Den Kater jagt der Hund,simple_ambiguous,grammatical,grammatical,4696,True,simple,ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,10,Er ruft mich jeden Sonntag an,simple_non_ambiguous,grammatical,grammatical,5331,True,simple,non_ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,11,Du räumst dein Zimmer auf,simple_non_ambiguous,grammatical,grammatical,4574,True,simple,non_ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,12,"Wir wissen nicht, ob er bei der Prüfung betrogen hat.",complex_non_ambiguous,grammatical,grammatical,2366,True,complex,non_ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,13,Ich höre euch,simple_non_ambiguous,grammatical,grammatical,5630,True,simple,non_ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,14,Sie macht das Fenster auf,simple_non_ambiguous,grammatical,grammatical,3767,True,simple,non_ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,15,"Er schläft, da er müde ist.",complex_non_ambiguous,grammatical,grammatical,2813,True,complex,non_ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,16,"Er bleibt zu Hause, während seine arbeitet Frau",complex_ambiguous,ungrammatical,ungrammatical,7208,True,complex,ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,17,Ich kann nicht schlafen ein.,simple_ambiguous,ungrammatical,ungrammatical,3229,True,simple,ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,18,Ich schenke dich eine Blume,simple_ambiguous,ungrammatical,ungrammatical,4282,True,simple,ambiguous
PMK8AL64Q2BLL,fr,C1,,2026-01-10T12:39:30.122Z,2026-01-10T12:49:04.154Z,19,Den Alien erschreckt das Kind,simple_ambiguous,grammatical,grammatical,4711,True,simple,ambiguous
